ticket_id,customer_id,complaint_category,complaint_date,severity
TICKET007442,CUST047372,Mobile App Issues,2025-04-21,5
TICKET007443,CUST083489,Unauthorized Transaction,2024-06-16,6
TICKET007444,CUST096636,Poor Customer Service,2024-09-21,8
TICKET007445,CUST029815,Account Locked,2024-06-14,2
TICKET007446,CUST033894,ATM Withdrawal Failed,2024-07-12,3
TICKET007447,CUST040722,Incorrect Charges,2024-10-15,1
TICKET007448,CUST062365,KYC Verification Delay,2024-10-10,1
TICKET007449,CUST021220,Incorrect Charges,2024-07-24,3
TICKET007450,CUST039024,KYC Verification Delay,2024-10-20,2
TICKET007451,CUST083560,Mobile App Issues,2024-06-02,4
TICKET007452,CUST029762,Loan Application Rejected,2024-07-14,3
TICKET007453,CUST093719,Card Not Working,2024-08-12,2
TICKET007454,CUST070345,Incorrect Charges,2024-09-12,10
TICKET007455,CUST089937,Incorrect Charges,2024-10-14,3
TICKET007456,CUST096087,Delayed Refund,2024-05-25,5
TICKET007457,CUST061002,ATM Withdrawal Failed,2025-02-01,5
TICKET007458,CUST064527,Delayed Refund,2024-06-25,7
TICKET007459,CUST015422,Incorrect Charges,2024-10-16,2
TICKET007460,CUST052411,Loan Application Rejected,2024-10-16,7
TICKET007461,CUST044128,Incorrect Charges,2025-03-30,10
TICKET007462,CUST099098,KYC Verification Delay,2024-07-04,2
TICKET007463,CUST052220,Account Locked,2024-07-15,2
TICKET007464,CUST035741,Delayed Refund,2025-03-23,8
TICKET007465,CUST061445,Account Locked,2025-04-06,9
TICKET007466,CUST056799,Mobile App Issues,2025-03-25,8
TICKET007467,CUST023178,Mobile App Issues,2025-01-25,10
TICKET007468,CUST057979,Mobile App Issues,2024-11-14,5
TICKET007469,CUST067853,Card Not Working,2025-02-06,2
TICKET007470,CUST099522,ATM Withdrawal Failed,2025-03-30,2
TICKET007471,CUST098841,ATM Withdrawal Failed,2024-10-04,10
TICKET007472,CUST031570,KYC Verification Delay,2025-03-07,2
TICKET007473,CUST013608,Mobile App Issues,2024-05-15,8
TICKET007474,CUST011614,Incorrect Charges,2024-11-02,10
TICKET007475,CUST095667,Account Locked,2024-05-25,7
TICKET007476,CUST001084,Account Locked,2025-04-02,8
TICKET007477,CUST039882,Account Locked,2024-07-06,6
TICKET007478,CUST077551,Mobile App Issues,2024-09-01,1
TICKET007479,CUST001954,KYC Verification Delay,2025-03-09,4
TICKET007480,CUST098079,Loan Application Rejected,2024-10-08,8
TICKET007481,CUST087722,KYC Verification Delay,2024-12-06,2
TICKET007482,CUST083706,Card Not Working,2024-05-06,10
TICKET007483,CUST041153,KYC Verification Delay,2024-05-01,3
TICKET007484,CUST077035,Poor Customer Service,2025-01-23,1
TICKET007485,CUST094583,Incorrect Charges,2024-08-02,6
TICKET007486,CUST038871,Loan Application Rejected,2025-01-18,0
TICKET007487,CUST083237,ATM Withdrawal Failed,2024-07-31,8
TICKET007488,CUST021399,Card Not Working,2024-07-05,4
TICKET007489,CUST037037,Incorrect Charges,2024-09-11,8
TICKET007490,CUST049365,Mobile App Issues,2024-07-26,3
TICKET007491,CUST063531,Poor Customer Service,2024-06-23,0
TICKET007492,CUST096936,Card Not Working,2024-09-26,9
TICKET007493,CUST054200,Mobile App Issues,2024-09-20,2
TICKET007494,CUST098502,Loan Application Rejected,2024-09-29,6
TICKET007495,CUST043059,Poor Customer Service,2024-09-24,3
TICKET007496,CUST084845,Unauthorized Transaction,2024-11-08,9
TICKET007497,CUST066183,Incorrect Charges,2024-12-25,8
TICKET007498,CUST079955,Card Not Working,2024-10-16,8
TICKET007499,CUST049085,Poor Customer Service,2024-11-03,10
TICKET007500,CUST019426,KYC Verification Delay,2025-04-12,6
TICKET007501,CUST086916,Account Locked,2024-12-12,3
TICKET007502,CUST034337,Unauthorized Transaction,2024-08-04,0
TICKET007503,CUST026346,Card Not Working,2025-01-31,2
TICKET007504,CUST045004,Incorrect Charges,2024-06-25,7
TICKET007505,CUST014545,Poor Customer Service,2025-01-14,7
TICKET007506,CUST033828,ATM Withdrawal Failed,2024-06-26,3
TICKET007507,CUST080839,Card Not Working,2024-05-21,4
TICKET007508,CUST097793,Mobile App Issues,2024-06-06,4
TICKET007509,CUST010251,ATM Withdrawal Failed,2025-01-05,10
TICKET007510,CUST098259,Poor Customer Service,2025-01-19,7
TICKET007511,CUST035918,Unauthorized Transaction,2024-09-13,0
TICKET007512,CUST024361,Incorrect Charges,2024-04-24,0
TICKET007513,CUST060038,Account Locked,2024-11-12,9
TICKET007514,CUST086522,Unauthorized Transaction,2025-03-07,0
TICKET007515,CUST033948,Incorrect Charges,2024-12-14,6
TICKET007516,CUST055098,KYC Verification Delay,2024-08-17,3
TICKET007517,CUST066416,Mobile App Issues,2024-07-10,9
TICKET007518,CUST000632,Delayed Refund,2024-09-19,4
TICKET007519,CUST087807,Poor Customer Service,2025-02-27,2
TICKET007520,CUST079460,Incorrect Charges,2025-01-22,8
TICKET007521,CUST037396,Loan Application Rejected,2025-02-27,10
TICKET007522,CUST028478,Incorrect Charges,2024-10-30,0
TICKET007523,CUST092587,Account Locked,2025-03-13,8
TICKET007524,CUST018608,ATM Withdrawal Failed,2024-12-11,10
TICKET007525,CUST077808,Delayed Refund,2024-06-16,4
TICKET007526,CUST061470,Loan Application Rejected,2024-09-19,7
TICKET007527,CUST059305,Delayed Refund,2025-03-15,1
TICKET007528,CUST051808,Incorrect Charges,2024-11-30,6
TICKET007529,CUST086617,Mobile App Issues,2024-11-20,2
TICKET007530,CUST052027,Incorrect Charges,2024-07-13,1
TICKET007531,CUST073068,Loan Application Rejected,2024-08-26,6
TICKET007532,CUST015930,Card Not Working,2024-10-16,0
TICKET007533,CUST060251,Incorrect Charges,2024-12-31,5
TICKET007534,CUST006260,Unauthorized Transaction,2024-07-22,6
TICKET007535,CUST082057,Incorrect Charges,2025-01-28,4
TICKET007536,CUST004888,Card Not Working,2024-05-21,4
TICKET007537,CUST000161,Incorrect Charges,2024-04-28,5
TICKET007538,CUST001961,Mobile App Issues,2024-12-09,5
TICKET007539,CUST000439,Poor Customer Service,2024-04-25,8
TICKET007540,CUST074242,Card Not Working,2024-08-12,9
TICKET007541,CUST059706,Delayed Refund,2024-09-30,9
TICKET007542,CUST029406,Loan Application Rejected,2024-09-23,5
TICKET007543,CUST010932,Account Locked,2024-05-28,6
TICKET007544,CUST021981,Unauthorized Transaction,2024-08-14,9
TICKET007545,CUST021841,Loan Application Rejected,2025-04-20,8
TICKET007546,CUST009181,Loan Application Rejected,2024-09-23,7
TICKET007547,CUST072989,Loan Application Rejected,2024-07-25,4
TICKET007548,CUST027861,Card Not Working,2024-11-18,7
TICKET007549,CUST053617,Loan Application Rejected,2024-09-07,4
TICKET007550,CUST050532,Account Locked,2024-07-31,8
TICKET007551,CUST042634,Poor Customer Service,2025-01-09,9
TICKET007552,CUST066365,Incorrect Charges,2025-04-12,2
TICKET007553,CUST036923,Delayed Refund,2024-09-01,0
TICKET007554,CUST040141,Account Locked,2025-03-19,9
TICKET007555,CUST026187,Incorrect Charges,2025-03-15,0
TICKET007556,CUST096086,Loan Application Rejected,2024-12-23,2
TICKET007557,CUST068302,Incorrect Charges,2024-07-14,10
TICKET007558,CUST088486,Delayed Refund,2024-07-18,4
TICKET007559,CUST033308,Loan Application Rejected,2024-07-16,0
TICKET007560,CUST001430,Loan Application Rejected,2024-07-21,6
TICKET007561,CUST090895,Card Not Working,2024-10-22,8
TICKET007562,CUST028020,KYC Verification Delay,2024-11-13,5
TICKET007563,CUST074339,Loan Application Rejected,2024-09-24,9
TICKET007564,CUST041451,Mobile App Issues,2024-07-09,0
TICKET007565,CUST096980,Account Locked,2024-07-06,7
TICKET007566,CUST024640,Mobile App Issues,2024-07-08,7
TICKET007567,CUST054851,Account Locked,2024-07-01,10
TICKET007568,CUST037088,Incorrect Charges,2024-05-01,8
TICKET007569,CUST019991,Account Locked,2024-06-03,7
TICKET007570,CUST010880,Delayed Refund,2025-04-01,5
TICKET007571,CUST081821,Mobile App Issues,2024-12-25,8
TICKET007572,CUST058201,Poor Customer Service,2024-12-15,4
TICKET007573,CUST082587,ATM Withdrawal Failed,2024-09-16,7
TICKET007574,CUST091542,Mobile App Issues,2024-06-09,9
TICKET007575,CUST028406,Poor Customer Service,2024-08-24,9
TICKET007576,CUST042385,Account Locked,2024-10-01,2
TICKET007577,CUST037460,Delayed Refund,2024-07-06,3
TICKET007578,CUST069135,Card Not Working,2024-09-18,6
TICKET007579,CUST091935,Account Locked,2025-02-02,7
TICKET007580,CUST020054,Account Locked,2024-08-22,7
TICKET007581,CUST042493,Poor Customer Service,2024-07-28,4
TICKET007582,CUST042752,Delayed Refund,2024-05-06,2
TICKET007583,CUST059299,Delayed Refund,2025-03-23,6
TICKET007584,CUST049918,Card Not Working,2024-10-12,7
TICKET007585,CUST023685,Account Locked,2024-07-25,8
TICKET007586,CUST097298,Delayed Refund,2025-04-15,8
TICKET007587,CUST062904,Account Locked,2025-03-15,0
TICKET007588,CUST029464,KYC Verification Delay,2024-06-18,3
TICKET007589,CUST032656,Delayed Refund,2024-05-17,7
TICKET007590,CUST078637,Loan Application Rejected,2024-08-02,5
TICKET007591,CUST075951,KYC Verification Delay,2025-03-16,4
TICKET007592,CUST051378,Poor Customer Service,2024-06-26,9
TICKET007593,CUST041577,Account Locked,2025-01-06,0
TICKET007594,CUST094353,Loan Application Rejected,2024-12-09,0
TICKET007595,CUST038955,Unauthorized Transaction,2024-07-29,7
TICKET007596,CUST035051,Mobile App Issues,2024-11-16,5
TICKET007597,CUST081042,ATM Withdrawal Failed,2025-02-25,5
TICKET007598,CUST092979,Poor Customer Service,2024-05-19,7
TICKET007599,CUST070820,Delayed Refund,2024-10-09,9
TICKET007600,CUST024050,Mobile App Issues,2025-03-11,10
TICKET007601,CUST005258,Account Locked,2024-11-07,3
TICKET007602,CUST091676,Loan Application Rejected,2024-08-04,3
TICKET007603,CUST061677,Poor Customer Service,2025-01-22,7
TICKET007604,CUST057774,ATM Withdrawal Failed,2024-04-26,0
TICKET007605,CUST083679,Loan Application Rejected,2025-03-19,9
TICKET007606,CUST097997,Loan Application Rejected,2024-04-30,6
TICKET007607,CUST025878,Card Not Working,2025-02-03,9
TICKET007608,CUST025352,Account Locked,2024-10-15,1
TICKET007609,CUST070348,Mobile App Issues,2024-04-26,3
TICKET007610,CUST091969,Unauthorized Transaction,2024-08-20,8
TICKET007611,CUST069496,ATM Withdrawal Failed,2025-02-02,7
TICKET007612,CUST075894,Loan Application Rejected,2024-06-15,8
TICKET007613,CUST047723,ATM Withdrawal Failed,2024-05-30,9
TICKET007614,CUST040530,Card Not Working,2025-02-25,5
TICKET007615,CUST074295,Delayed Refund,2024-07-28,0
TICKET007616,CUST036846,Card Not Working,2024-09-15,10
TICKET007617,CUST005469,Delayed Refund,2024-11-21,9
TICKET007618,CUST078196,Card Not Working,2025-01-30,0
TICKET007619,CUST062155,Unauthorized Transaction,2024-07-20,8
TICKET007620,CUST079484,Card Not Working,2024-07-11,1
TICKET007621,CUST040581,Poor Customer Service,2025-02-15,6
TICKET007622,CUST008746,Card Not Working,2024-05-28,1
TICKET007623,CUST042369,Mobile App Issues,2024-10-09,8
TICKET007624,CUST015059,ATM Withdrawal Failed,2025-03-20,8
TICKET007625,CUST073482,Card Not Working,2024-04-30,3
TICKET007626,CUST087110,Delayed Refund,2024-10-23,2
TICKET007627,CUST017265,Card Not Working,2024-07-18,5
TICKET007628,CUST051757,Delayed Refund,2024-11-25,8
TICKET007629,CUST055564,Unauthorized Transaction,2024-07-21,5
TICKET007630,CUST072106,Mobile App Issues,2024-09-16,5
TICKET007631,CUST049237,Loan Application Rejected,2024-11-09,0
TICKET007632,CUST033334,Card Not Working,2024-06-02,7
TICKET007633,CUST091033,Incorrect Charges,2024-12-10,9
TICKET007634,CUST054260,Mobile App Issues,2024-08-13,8
TICKET007635,CUST037619,Account Locked,2024-05-02,10
TICKET007636,CUST004981,Mobile App Issues,2024-11-11,10
TICKET007637,CUST061306,Account Locked,2024-10-22,8
TICKET007638,CUST096315,Unauthorized Transaction,2024-09-10,1
TICKET007639,CUST035629,Poor Customer Service,2024-05-04,0
TICKET007640,CUST065246,Delayed Refund,2024-06-19,2
TICKET007641,CUST088077,Mobile App Issues,2024-10-08,2
TICKET007642,CUST054634,Account Locked,2024-06-24,7
TICKET007643,CUST084843,Poor Customer Service,2025-03-13,3
TICKET007644,CUST032711,Poor Customer Service,2024-12-26,4
TICKET007645,CUST085158,Card Not Working,2025-02-02,1
TICKET007646,CUST045979,Account Locked,2025-02-21,8
TICKET007647,CUST060080,Unauthorized Transaction,2024-07-29,4
TICKET007648,CUST018379,Account Locked,2024-04-30,3
TICKET007649,CUST077489,Loan Application Rejected,2025-01-07,4
TICKET007650,CUST022472,Account Locked,2025-04-14,0
TICKET007651,CUST081296,Mobile App Issues,2024-07-13,1
TICKET007652,CUST015489,Mobile App Issues,2024-04-25,5
TICKET007653,CUST086723,Account Locked,2025-04-20,4
TICKET007654,CUST099618,Poor Customer Service,2024-07-06,10
TICKET007655,CUST018484,Account Locked,2024-11-04,8
TICKET007656,CUST016831,Account Locked,2024-11-17,3
TICKET007657,CUST039479,Account Locked,2025-01-16,0
TICKET007658,CUST007681,Incorrect Charges,2024-09-05,8
TICKET007659,CUST031427,KYC Verification Delay,2024-12-19,1
TICKET007660,CUST094360,Poor Customer Service,2024-11-30,5
TICKET007661,CUST000598,Delayed Refund,2024-04-29,8
TICKET007662,CUST092337,Unauthorized Transaction,2025-01-18,2
TICKET007663,CUST087115,Poor Customer Service,2025-04-18,1
TICKET007664,CUST095562,Loan Application Rejected,2024-10-12,7
TICKET007665,CUST062362,Mobile App Issues,2025-04-16,3
TICKET007666,CUST042435,Delayed Refund,2024-12-24,0
TICKET007667,CUST049650,Incorrect Charges,2024-09-07,3
TICKET007668,CUST007976,KYC Verification Delay,2024-11-06,4
TICKET007669,CUST098939,Mobile App Issues,2025-03-16,10
TICKET007670,CUST005795,Mobile App Issues,2024-07-09,9
TICKET007671,CUST017115,Incorrect Charges,2024-12-17,9
TICKET007672,CUST048408,Delayed Refund,2024-12-10,10
TICKET007673,CUST058061,Unauthorized Transaction,2024-06-11,8
TICKET007674,CUST021820,Delayed Refund,2025-03-30,1
TICKET007675,CUST077077,Poor Customer Service,2024-09-24,10
TICKET007676,CUST031160,Delayed Refund,2024-07-19,3
TICKET007677,CUST087939,Poor Customer Service,2025-01-11,10
TICKET007678,CUST064957,Unauthorized Transaction,2024-10-17,3
TICKET007679,CUST095442,KYC Verification Delay,2024-11-14,4
TICKET007680,CUST080557,ATM Withdrawal Failed,2024-08-11,5
TICKET007681,CUST027484,Card Not Working,2025-04-01,5
TICKET007682,CUST079647,ATM Withdrawal Failed,2024-08-30,3
TICKET007683,CUST019254,Card Not Working,2024-09-19,3
TICKET007684,CUST017794,ATM Withdrawal Failed,2024-11-27,2
TICKET007685,CUST015013,Poor Customer Service,2025-01-14,0
TICKET007686,CUST062168,Account Locked,2024-06-17,3
TICKET007687,CUST091766,Unauthorized Transaction,2024-07-20,7
TICKET007688,CUST040601,Delayed Refund,2024-07-22,9
TICKET007689,CUST074435,Account Locked,2024-06-30,0
TICKET007690,CUST031262,ATM Withdrawal Failed,2025-02-18,9
TICKET007691,CUST028904,KYC Verification Delay,2024-08-17,3
TICKET007692,CUST016956,Loan Application Rejected,2025-03-30,4
TICKET007693,CUST073595,Card Not Working,2024-06-22,7
TICKET007694,CUST021357,Account Locked,2024-05-06,6
TICKET007695,CUST068070,Incorrect Charges,2024-10-04,9
TICKET007696,CUST083015,Unauthorized Transaction,2025-04-21,10
TICKET007697,CUST040012,Incorrect Charges,2024-05-13,4
TICKET007698,CUST005224,Card Not Working,2024-12-19,8
TICKET007699,CUST061114,Delayed Refund,2024-11-30,0
TICKET007700,CUST097529,Loan Application Rejected,2024-06-22,4
TICKET007701,CUST070257,Unauthorized Transaction,2025-02-16,2
TICKET007702,CUST049504,Mobile App Issues,2024-09-29,0
TICKET007703,CUST050802,Account Locked,2025-01-03,10
TICKET007704,CUST067374,Incorrect Charges,2024-09-01,8
TICKET007705,CUST076083,Poor Customer Service,2025-01-01,7
TICKET007706,CUST060681,Delayed Refund,2024-09-13,4
TICKET007707,CUST025846,Loan Application Rejected,2024-06-18,1
TICKET007708,CUST061577,Poor Customer Service,2025-02-17,2
TICKET007709,CUST077115,KYC Verification Delay,2024-07-31,7
TICKET007710,CUST055553,Incorrect Charges,2024-11-12,8
TICKET007711,CUST028959,Loan Application Rejected,2024-06-16,1
TICKET007712,CUST056154,Card Not Working,2025-01-11,10
TICKET007713,CUST099962,ATM Withdrawal Failed,2024-07-23,1
TICKET007714,CUST016828,ATM Withdrawal Failed,2024-06-18,6
TICKET007715,CUST023474,Unauthorized Transaction,2025-03-19,10
TICKET007716,CUST007119,Account Locked,2025-02-17,6
TICKET007717,CUST078752,Delayed Refund,2025-04-20,6
TICKET007718,CUST035774,KYC Verification Delay,2024-12-18,5
TICKET007719,CUST071802,Loan Application Rejected,2024-11-12,1
TICKET007720,CUST006442,Account Locked,2024-07-19,6
TICKET007721,CUST009210,Poor Customer Service,2024-11-24,1
TICKET007722,CUST034053,ATM Withdrawal Failed,2024-12-25,10
TICKET007723,CUST091445,Poor Customer Service,2024-10-19,1
TICKET007724,CUST049981,Unauthorized Transaction,2024-11-24,10
TICKET007725,CUST002538,Poor Customer Service,2024-11-04,1
TICKET007726,CUST009715,Delayed Refund,2025-01-07,7
TICKET007727,CUST092796,Poor Customer Service,2024-09-22,9
TICKET007728,CUST089924,Delayed Refund,2024-09-25,1
TICKET007729,CUST027639,Account Locked,2024-09-14,2
TICKET007730,CUST079808,Loan Application Rejected,2024-07-31,5
TICKET007731,CUST027157,Poor Customer Service,2024-11-28,8
TICKET007732,CUST066015,Account Locked,2024-12-01,9
TICKET007733,CUST076248,Card Not Working,2025-01-20,7
TICKET007734,CUST005313,ATM Withdrawal Failed,2024-09-12,7
TICKET007735,CUST086319,Account Locked,2025-03-01,1
TICKET007736,CUST076454,ATM Withdrawal Failed,2025-03-12,10
TICKET007737,CUST095834,KYC Verification Delay,2025-03-08,9
TICKET007738,CUST023249,ATM Withdrawal Failed,2025-02-16,3
TICKET007739,CUST092691,Card Not Working,2024-10-02,7
TICKET007740,CUST030926,Delayed Refund,2024-10-21,4
TICKET007741,CUST054761,Delayed Refund,2024-07-13,7
TICKET007742,CUST056844,Card Not Working,2024-06-06,1
TICKET007743,CUST027726,Account Locked,2024-11-10,4
TICKET007744,CUST011092,ATM Withdrawal Failed,2024-11-06,4
TICKET007745,CUST032632,Unauthorized Transaction,2024-12-12,3
TICKET007746,CUST021639,KYC Verification Delay,2024-07-21,5
TICKET007747,CUST099642,Account Locked,2025-01-07,2
TICKET007748,CUST014640,ATM Withdrawal Failed,2024-08-10,2
TICKET007749,CUST037432,Card Not Working,2024-09-06,9
TICKET007750,CUST050416,Account Locked,2024-10-17,3
TICKET007751,CUST029009,Incorrect Charges,2025-02-09,7
TICKET007752,CUST031435,Unauthorized Transaction,2025-01-08,2
TICKET007753,CUST077884,KYC Verification Delay,2024-10-16,0
TICKET007754,CUST045569,Delayed Refund,2024-12-09,6
TICKET007755,CUST097382,Delayed Refund,2024-12-22,2
TICKET007756,CUST009602,Loan Application Rejected,2024-08-01,8
TICKET007757,CUST096524,Mobile App Issues,2024-06-30,0
TICKET007758,CUST019586,Account Locked,2024-07-06,2
TICKET007759,CUST017468,ATM Withdrawal Failed,2024-11-11,8
TICKET007760,CUST030665,Loan Application Rejected,2024-11-09,4
TICKET007761,CUST097431,Unauthorized Transaction,2024-06-03,7
TICKET007762,CUST088814,Loan Application Rejected,2024-12-20,10
TICKET007763,CUST035434,Poor Customer Service,2025-03-23,5
TICKET007764,CUST064647,Incorrect Charges,2024-12-09,8
TICKET007765,CUST011942,Mobile App Issues,2025-03-22,9
TICKET007766,CUST078478,Poor Customer Service,2025-04-13,8
TICKET007767,CUST042398,Incorrect Charges,2024-07-13,0
TICKET007768,CUST056513,Delayed Refund,2024-10-06,3
TICKET007769,CUST025584,Account Locked,2024-06-09,1
TICKET007770,CUST006547,ATM Withdrawal Failed,2025-02-20,3
TICKET007771,CUST034850,Card Not Working,2025-03-07,6
TICKET007772,CUST036961,Account Locked,2024-12-28,8
TICKET007773,CUST053480,Mobile App Issues,2025-02-27,9
TICKET007774,CUST016165,Delayed Refund,2025-03-11,1
TICKET007775,CUST027574,KYC Verification Delay,2025-03-08,7
TICKET007776,CUST082420,KYC Verification Delay,2024-09-29,6
TICKET007777,CUST076588,ATM Withdrawal Failed,2025-01-31,4
TICKET007778,CUST014575,Delayed Refund,2025-02-01,0
TICKET007779,CUST077730,Mobile App Issues,2025-04-05,4
TICKET007780,CUST050501,Loan Application Rejected,2024-08-11,10
TICKET007781,CUST032408,Delayed Refund,2024-11-23,5
TICKET007782,CUST041751,Loan Application Rejected,2024-10-18,1
TICKET007783,CUST046729,ATM Withdrawal Failed,2024-06-23,2
TICKET007784,CUST067054,Mobile App Issues,2025-04-11,5
TICKET007785,CUST097545,Account Locked,2024-08-21,5
