customer_id,loan_type,amount_utilized,utilization_date,loan_reason,age,total_cost
CUST091362,Home Loan,359000,2024-09-21,Rngcug gpuwtg vjcv vjcv vjg tgxkugf eqpvtcev vgtou ctg tgxkgygf cpf ceegrvgf,235,431800.0
CUST078080,Business Loan,19000,2025-03-25,Ocz mzlpznozy yjxphzion cvqz wzzi kmzkvmzy viy ocvo vgg xjhkgdvixz mzlpdmzhzion cvqz wzzi npxxznnapggt hzo,50,23800.0
CUST012694,Business Loan,943000,2024-10-27,V jbhyq yvxr gb vasbez lbh gung gur hcqngrq cbyvpl thvqryvarf unir orra qvfgevohgrq gb nyy qrcnegzragf,199,1132600.0
CUST006623,Credit Card Loan,372000,2025-02-24,Vjkpmkpi yg ujqwnf yg eqwnf ejgem qwv vjcv pgy oqxkg aqw ogpvkqpgf ncuv oqpvj,79,447400.0
CUST015999,Auto Loan,149000,2024-09-29,Ck ynuarj gxxgtmk g skkzotm zngz znk vxupkiz jkrobkxghrky gxk yahsozzkj he znk aviusotm jkgjrotk,227,179800.0
CUST022392,Auto Loan,703000,2024-11-21,Hs vntkc ad fqdzskx zooqdbhzsdc he sgzs sgd rbgdctkdc shldkhmd enq sgd oqnidbs qdlzhmr tmbgzmfdc,174,844600.0
CUST086769,Top-Up Loan,494000,2024-10-07,Kgzvnz yj ijo czndovoz oj mzvxc jpo ocvo rz hvdiovdi jkzi xjhhpidxvodji ypmdib ocz dhkgzhziovodji kzmdjy,219,593800.0
CUST058802,Business Loan,515000,2024-05-19,Zvokco oxcebo drkd drkd go wksxdksx yzox mywwexsmkdsyx nebsxq dro swzvowoxdkdsyx zobsyn,360,619000.0
CUST015140,Personal Loan,237000,2025-03-15,Tb xob xtxfqfkd vlro zlkcfojxqflk qexq vlro sxirxyib cbbayxzh fp pexoba tfqe qeb yolxabo jxkxdbjbkq qbxj,60,285400.0
CUST013918,Medical Loan,91000,2024-05-18,Gejzhu hap ia gjks pdwp pda nareoaz ykjpnwyp panio wna nareasaz wjz wyyalpaz,361,110200.0
CUST070174,Home Loan,366000,2025-02-04,K co ytkvkpi vq hqnnqy wr vjcv vjg wrfcvgf rqnkea iwkfgnkpgu jcxg dggp fkuvtkdwvgf vq cnn fgrctvogpvu,99,440200.0
CUST060597,Auto Loan,517000,2024-09-15,Vrkgyk ktyaxk zngz zngz euax bgraghrk lkkjhgiq oy yngxkj cozn znk hxugjkx sgtgmksktz zkgs,241,621400.0
CUST008415,Travel Loan,912000,2024-06-25,Ymknq iq omz bxmz eayqftuzs iq oagxp sa az m ebazfmzqage damp fdub iuftagf ygot bxmzzuzs,323,1095400.0
CUST013168,Home Loan,140000,2024-06-05,Cn qiofx vy uqymigy cz qy wiofx mjyhx u futs Mohxus domn vchay-qunwbcha ifx mbiqm,343,169000.0
CUST036262,Home Loan,471000,2024-06-09,Uf iagxp nq sdqmfxk mbbdqoumfqp ur ftmf iq ymuzfmuz abqz oayygzuomfuaz pgduzs ftq uybxqyqzfmfuaz bqduap,339,566200.0
CUST077662,Credit Card Loan,59000,2025-01-02,K co ytkvkpi vq hqnnqy wr vjcv vjg tgxkugf eqpvtcev vgtou ctg tgxkgygf cpf ceegrvgf,132,71800.0
CUST054027,Credit Card Loan,342000,2024-08-26,Pfl jyflcu uvwzezkvcp afze nv tflcu jkrik nfibzex fe kyrk gifavtk zuvr nv afbvu rsflk vriczvi,261,411400.0
CUST069592,Top-Up Loan,387000,2024-12-20,Omrhpc pix qi orsa xlex csyv zepyefpi jiihfego mw wlevih amxl xli fvsehiv qerekiqirx xieq,145,465400.0
CUST057535,Education Loan,932000,2025-03-14,M eq avmxmrk xs jsppsa yt xlex xlivi evi rs tirhmrk mxiqw fijsvi xli gpswyvi sj xlmw tlewi,61,1119400.0
CUST036426,Loan Against Deposit,604000,2024-06-18,Pix qi orsa mj ai gsyph ks jsv e lmoi mj xli aiexliv wxecw kssh,330,725800.0
CUST016883,Top-Up Loan,368000,2024-06-15,Sd rkc loox gki dyy vyxq csxmo go myevn qy yx k czyxdkxoyec bykn dbsz gsdryed wemr zvkxxsxq,333,442600.0
CUST058720,Personal Loan,469000,2025-02-16,Kgzvnz zinpmz ocvo ocvo ocz diqjdxz yzovdgn vmz xjmmzxogt mzagzxozy di tjpm mzxjmyn,87,563800.0
CUST053427,Auto Loan,120000,2024-07-09,Fn bnarxdbuh wnnm cx fn lxdum px oxa j qrtn ro cqn fnjcqna bcjhb pxxm,309,145000.0
CUST003349,Loan Against Deposit,565000,2024-04-23,Cqrwtrwp fn bqxdum fn lxdum lqnlt xdc cqjc wnf vxern hxd vnwcrxwnm ujbc vxwcq,386,815800.0
CUST043601,Home Loan,412000,2024-04-23,Rfyli wms dmp wmsp yrrclrgml rfyr uc kyglrygl mncl amkkslgayrgml bspgle rfc gknjckclryrgml ncpgmb,386,595480.0
CUST056781,Auto Loan,336000,2024-09-24,Lzw jwimwklwv vgumewflk zsnw twwf hjwhsjwv sfv lzsl sdd ugehdasfuw jwimajwewflk zsnw twwf kmuuwkkxmddq ewl,232,404200.0
CUST098217,Personal Loan,870000,2024-12-01,Sd rkc loox gki dyy vyxq csxmo go myevn dbi drkd xog zsjjk zvkmo ofobiyxo uoozc bomywwoxnsxq,164,1045000.0
CUST012906,Education Loan,90000,2024-05-23,Ftuzwuzs iq etagxp iq oagxp efmdf iadwuzs az ftmf bdavqof upqm iq vawqp mnagf qmdxuqd,356,109000.0
CUST048793,Home Loan,756000,2024-06-21,Xlero csy jsv csyv exxirxmsr xlex csyv gsqqirxw evi mrgsvtsvexih mrxs xli jmrep zivwmsr sj xli ekviiqirx,327,908200.0
CUST024426,Home Loan,105000,2025-02-28,Lhawoa ajoqna pdwp pdwp pda lnkfayp zaheranwxhao wna oqxieppaz xu pda qlykiejc zawzheja,75,127000.0
CUST092167,Personal Loan,674000,2025-02-23,Wslhzl luzbyl aoha aoha aol wyvqlja klspclyhislz hyl zbitpaalk if aol bwjvtpun klhkspul,80,809800.0
CUST001213,Top-Up Loan,614000,2024-12-28,Kyv ivhlvjkvu uftldvekj yrmv svve givgrivu reu kyrk kyv zemfztv uvkrzcj riv tfiivtkcp ivwcvtkvu ze pfli ivtfiuj,137,737800.0
CUST030551,Travel Loan,885000,2025-01-31,Yrg zr xabj vs jr pbhyq tb sbe n uvxr vs gur jrngure fgnlf tbbq,103,1063000.0
CUST019171,Top-Up Loan,395000,2025-04-07,Esqtw ow usf hdsf kgewlzafy ow ugmdv uzwuc gml lzsl fwo egnaw qgm ewflagfwv dskl egflz,37,475000.0
CUST095679,Credit Card Loan,93000,2024-12-04,Iglbjw jcr kc ilmu rfyr wmsp tyjsyzjc dccbzyai gq qfypcb ugrf rfc zpmybcp kylyeckclr rcyk,161,112600.0
CUST087968,Education Loan,835000,2024-07-06,Hxd bqxdum mnorwrcnuh sxrw fn lxdum bynwm j ujih Bdwmjh sdbc krwpn-fjclqrwp xum bqxfb,312,1003000.0
CUST091417,Loan Against Deposit,801000,2024-07-26,X ldjas axzt id xcudgb ndj iwpi iwt gtkxhts rdcigpri itgbh pgt gtkxtlts pcs prrteits,292,962200.0
CUST023560,Education Loan,168000,2024-12-15,Rc fxdum kn panjcuh jyyanlrjcnm ro cqjc cqn yaxsnlc mnurenajkunb jan bdkvrccnm kh cqn dylxvrwp mnjmurwn,150,202600.0
CUST020459,Auto Loan,157000,2025-01-02,Bxqmeq qzegdq ftmf ftmf kagd oayyqzfe mdq uzoadbadmfqp uzfa ftq ruzmx hqdeuaz ar ftq msdqqyqzf,132,189400.0
CUST031891,Home Loan,43000,2024-08-29,C zchuffs ain ncgy ni qy wiofx wbywe ion nbun hyq gipcy sio gyhncihyx fumn gihnb,258,52600.0
CUST007904,Business Loan,395000,2024-11-26,Iwt gtfjthits sdrjbtcih wpkt qttc egtepgts pcs iwpi iwt jespits edaxrn vjxstaxcth wpkt qttc sxhigxqjits id paa stepgibtcih,169,475000.0
CUST068795,Education Loan,834000,2024-05-29,Xlmromrk ai wlsyph ai gsyph lswx e wqepp kix-xskixliv ex qc tpegi xlmw aiioirh,350,1001800.0
CUST037709,Business Loan,241000,2024-08-11,Ebv F txp qefkhfkd tb zlria qov qexq kbt mfwwx mixzb bsbovlkb hbbmp obzljjbkafkd,276,290200.0
CUST029057,Credit Card Loan,645000,2025-03-12,Awpldp pydfcp esle esle esp tygztnp opeltwd lcp nzccpnewj cpqwpnepo ty jzfc cpnzcod,63,775000.0
CUST047508,Personal Loan,464000,2024-05-03,Fq exp ybbk txv qll ilkd pfkzb tb zlria pmbka x ixwv Prkaxv grpq yfkdb-txqzefkd lia peltp,376,670360.0
CUST028544,Home Loan,429000,2024-08-28,K co ytkvkpi vq hqnnqy wr vjcv vjg wrfcvgf rqnkea iwkfgnkpgu jcxg dggp fkuvtkdwvgf vq cnn fgrctvogpvu,259,515800.0
CUST033651,Home Loan,339000,2025-03-15,C zchuffs ain ncgy ni qy wiofx buha ion vs nby vyuwb vyzily cn aynm wifxyl uauch,60,407800.0
CUST077579,Top-Up Loan,443000,2024-05-10,Jr ner njnvgvat lbhe pbasvezngvba gung lbhe pbzzragf ner vapbecbengrq vagb gur svany irefvba bs gur nterrzrag,369,640120.0
CUST067769,Travel Loan,369000,2024-05-17,T hzfwo wtvp ez tyqzcx jzf esle esp dnspofwpo etxpwtyp qzc esp aczupne cpxltyd fynslyrpo,362,443800.0
CUST034686,Home Loan,143000,2025-04-08,Vjcpm aqw hqt aqwt cvvgpvkqp vjcv cnn eqornkcpeg tgswktgogpvu jcxg dggp uweeguuhwnna ogv,36,172600.0
CUST002780,Auto Loan,993000,2025-03-27,Gcvrjv vejliv kyrk kyrk pfli tfddvekj riv zetfigfirkvu zekf kyv wzerc mvijzfe fw kyv rxivvdvek,48,1192600.0
CUST013389,Home Loan,863000,2025-03-12,Qotjre rkz sk qtuc zngz znk xkboykj iutzxgiz zkxsy gxk xkbokckj gtj giikvzkj,63,1036600.0
CUST069087,Education Loan,18000,2024-05-25,Sohdvh hqvxuh wkdw wkdw wkhuh duh qr shqglqj lwhpv ehiruh wkh forvxuh ri wklv skdvh,354,22600.0
CUST001063,Auto Loan,780000,2024-08-25,Rc fxdum kn panjcuh jyyanlrjcnm ro cqjc cqn dymjcnm yxurlh pdrmnurwnb qjen knnw mrbcarkdcnm cx juu mnyjacvnwcb,262,937000.0
CUST074470,Auto Loan,581000,2024-11-19,Qnh R fjb cqrwtrwp fn lxdum px oxa j qrtn ro cqn fnjcqna bcjhb pxxm,176,698200.0
CUST017837,Personal Loan,28000,2025-03-31,C zchuffs ain ncgy ni qy wiofx mnuln qilecha ih nbun jlidywn cxyu qy dieyx uvion yulfcyl,44,34600.0
CUST016767,Home Loan,185000,2025-01-09,N fr bwnynsl yt ktqqtb zu ymfy ymj nsatnhj ijyfnqx fwj htwwjhyqd wjkqjhyji ns dtzw wjhtwix,125,223000.0
CUST020288,Credit Card Loan,705000,2025-03-06,Iextlx xglnkx matm matm rhnk otentuex yxxwutvd bl latkxw pbma max ukhtwxk ftgtzxfxgm mxtf,69,847000.0
CUST086771,Business Loan,586000,2024-08-12,Rz ncjpgy vmmvibz v hzzodib ocvo rz hvdiovdi jkzi xjhhpidxvodji ypmdib ocz dhkgzhziovodji kzmdjy,275,704200.0
CUST079838,Top-Up Loan,94000,2024-12-31,H zl vqhshmf sn enkknv to sgzs xntq bnlldmsr zqd hmbnqonqzsdc hmsn sgd ehmzk udqrhnm ne sgd zfqddldms,134,113800.0
CUST021874,Medical Loan,798000,2024-06-25,Mx lew fiir aec xss psrk wmrgi ai gsyph ks jsv e lmoi mj xli aiexliv wxecw kssh,323,958600.0
CUST009825,Credit Card Loan,485000,2024-07-09,Wslhzl kv uva olzpahal av ylhjo vba aoha fvby chsbhisl mllkihjr pz zohylk dpao aol iyvhkly thuhnltlua alht,309,583000.0
CUST091918,Auto Loan,154000,2025-04-06,Bpnqt lt rpc eapc hdbtiwxcv lt rdjas vd dc p hedcipctdjh gdps igxe lxiwdji bjrw eapccxcv,38,185800.0
CUST003597,Credit Card Loan,785000,2024-10-16,Kvtu xboufe up tbz xf dpvme hp po b tqpoubofpvt spbe usjq xjuipvu nvdi qmboojoh,210,943000.0
CUST056690,Home Loan,536000,2024-08-30,Uqjfxj it sty mjxnyfyj yt wjfhm tzy ymfy ymj wjanxji htsywfhy yjwrx fwj wjanjbji fsi fhhjuyji,257,644200.0
CUST018648,Credit Card Loan,249000,2024-10-01,Jxu hugkuijut teskcudji xqlu ruud fhufqhut qdt jxqj oekh seccudji qhu ydsehfehqjut ydje jxu vydqb luhiyed ev jxu qwhuucudj,225,299800.0
CUST093510,Top-Up Loan,988000,2025-02-15,Xtmiam mvaczm bpib bpib bpm zmdqaml kwvbzikb bmzua izm zmdqmeml ivl ikkmxbml,88,1186600.0
CUST010765,Travel Loan,550000,2024-04-26,Zwq A osk lzafcafy ow ugmdv ljq lzsl fwo harrs hdsuw wnwjqgfw cwwhk jwugeewfvafy,383,794200.0
CUST049326,Auto Loan,43000,2024-06-07,Zwq A osk lzafcafy ow ugmdv yg gf s khgflsfwgmk jgsv ljah oalzgml emuz hdsffafy,341,52600.0
CUST076382,Auto Loan,263000,2025-03-16,X pb lgxixcv id udaadl je iwpi ndjg rdbbtcih pgt xcrdgedgpits xcid iwt uxcpa ktghxdc du iwt pvgttbtci,59,316600.0
CUST094243,Auto Loan,988000,2024-09-04,Lt hwdjas pggpcvt p bttixcv iwpi iwt hrwtsjats ixbtaxct udg iwt egdytri gtbpxch jcrwpcvts,252,1186600.0
CUST057299,Auto Loan,72000,2025-03-18,Rfyli wms dmp wmsp yrrclrgml rfyr yjj amknjgylac pcosgpckclrq fytc zccl qsaacqqdsjjw kcr,57,87400.0
CUST089807,Business Loan,156000,2024-08-12,Sgzmj xnt enq xntq zssdmshnm sgzs zkk bnlokhzmbd qdpthqdldmsr gzud addm rtbbdrretkkx lds,275,188200.0
CUST084760,Business Loan,632000,2024-07-06,Gcvrjv uf efk yvjzkrkv kf ivrty flk kyrk kyv gifavtk uvczmvirscvj riv jlsdzkkvu sp kyv lgtfdzex uvruczev,312,759400.0
CUST044196,Loan Against Deposit,467000,2025-03-24,Ndj hwdjas stuxcxitan ydxc lt rdjas hipgi ldgzxcv dc iwpi egdytri xstp lt ydzts pqdji tpgaxtg,51,561400.0
CUST060684,Education Loan,23000,2024-09-18,A se ojalafy lg xgddgo mh lzsl lzwjw sjw fg hwfvafy alwek twxgjw lzw udgkmjw gx lzak hzskw,238,28600.0
CUST078228,Education Loan,134000,2025-01-15,Iextlx wh ghm axlbmtmx mh kxtva hnm matm rhnk vhffxgml tkx bgvhkihktmxw bgmh max ybgte oxklbhg hy max tzkxxfxgm,119,161800.0
CUST062960,Auto Loan,445000,2024-08-28,Rfyli wms dmp wmsp yrrclrgml rfyr rfc qafcbsjcb rgkcjglc dmp rfc npmhcar pckyglq slafylecb,259,535000.0
CUST041448,Personal Loan,794000,2024-09-19,Gcvrjv vejliv kyrk kyrk kyv zemfztv uvkrzcj riv tfiivtkcp ivwcvtkvu ze pfli ivtfiuj,237,953800.0
CUST050473,Personal Loan,436000,2025-04-08,Wkilo go mkx zvkx cywodrsxq go myevn qy pyb k rsuo sp dro gokdrob cdkic qyyn,36,524200.0
CUST086345,Personal Loan,609000,2025-03-29,Gusvy qy wuh jfuh migynbcha qy wiofx mnuln qilecha ih nbun jlidywn cxyu qy dieyx uvion yulfcyl,46,731800.0
CUST015808,Personal Loan,425000,2025-03-02,Cn qiofx vy alyunfs ujjlywcunyx cz nbun siol wiggyhnm uly chwiljilunyx chni nby zchuf pylmcih iz nby ualyygyhn,73,511000.0
CUST005667,Travel Loan,563000,2024-09-25,Matgd rhn yhk rhnk tmmxgmbhg matm maxkx tkx gh ixgwbgz bmxfl uxyhkx max vehlnkx hy mabl iatlx,231,676600.0
CUST014739,Auto Loan,260000,2025-01-10,Wtn X lph iwxczxcv lt rdjas vgpq sxcctg hdbtixbt iwxh lttz pcs rpirw je egdetgan,124,313000.0
CUST093098,Education Loan,309000,2024-06-15,Qmfbtf ep opu iftjubuf up sfbdi pvu uibu zpvs dpnnfout bsf jodpsqpsbufe joup uif gjobm wfstjpo pg uif bhsffnfou,333,371800.0
CUST019949,Top-Up Loan,650000,2024-07-22,Ow kwjagmkdq fwwv lg ow ugmdv zgkl s kesdd ywl-lgywlzwj sl eq hdsuw lzak owwcwfv,296,781000.0
CUST021019,Home Loan,194000,2024-06-28,Iextlx wh ghm axlbmtmx mh kxtva hnm matm rhnk vhffxgml tkx bgvhkihktmxw bgmh max ybgte oxklbhg hy max tzkxxfxgm,320,233800.0
CUST000126,Credit Card Loan,356000,2025-01-28,Yvp Z nrj kyzebzex nv tflcu kip kyrk evn gzqqr gcrtv vmvipfev bvvgj ivtfddveuzex,106,428200.0
CUST062395,Loan Against Deposit,126000,2024-06-03,Qy mylciomfs hyyx ni qy wiofx mjyhx u futs Mohxus domn vchay-qunwbcha ifx mbiqm,345,152200.0
CUST065888,Travel Loan,364000,2024-06-05,Ohw ph nqrz li zh frxog vwduw zrunlqj rq wkdw surmhfw lghd zh mrnhg derxw hduolhu,343,437800.0
CUST000450,Education Loan,959000,2024-08-17,Hdwskw vg fgl zwkalslw lg jwsuz gml lzsl lzw jwnakwv ugfljsul lwjek sjw jwnawowv sfv suuwhlwv,270,1151800.0
CUST068605,Top-Up Loan,186000,2024-06-14,Vg jbhyq or terngyl nccerpvngrq vs gung lbhe inyhnoyr srrqonpx vf funerq jvgu gur oebnqre znantrzrag grnz,334,224200.0
CUST055499,Top-Up Loan,967000,2024-11-19,Ocadg yg ecp rncp uqogvjkpi yg eqwnf jquv c uocnn igv-vqigvjgt cv oa rnceg vjku yggmgpf,176,1161400.0
CUST020842,Top-Up Loan,207000,2024-12-30,Hsqr uylrcb rm qyw uc amsjb em ml y qnmlrylcmsq pmyb rpgn ugrfmsr ksaf njyllgle,135,249400.0
CUST067915,Personal Loan,168000,2024-10-09,Mu qhu qmqyjydw oekh sedvyhcqjyed jxqj jxu fhezusj tubyluhqrbui qhu ikrcyjjut ro jxu kfsecydw tuqtbydu,217,202600.0
CUST005857,Personal Loan,991000,2024-05-27,Vlr pelria abcfkfqbiv glfk tb zlria exkd lrq yv qeb ybxze ybclob fq dbqp zliabo xdxfk,352,1190200.0
CUST051576,Credit Card Loan,123000,2025-04-16,Dro boaeocdon nymewoxdc rkfo loox zbozkbon kxn drkd kvv mywzvskxmo boaesbowoxdc rkfo loox cemmoccpevvi wod,28,148600.0
CUST013487,Top-Up Loan,674000,2025-01-03,A ogmdv dacw lg afxgje qgm lzsl qgmj ugeewflk sjw afugjhgjslwv aflg lzw xafsd nwjkagf gx lzw syjwwewfl,131,809800.0
CUST010534,Home Loan,386000,2025-02-01,Mkpfna ngv og mpqy vjcv vjg kpxqkeg fgvcknu ctg eqttgevna tghngevgf kp aqwt tgeqtfu,102,464200.0
CUST037585,Auto Loan,750000,2024-04-23,Vrkgyk ju tuz nkyozgzk zu xkgin uaz zngz ck sgotzgot uvkt iussatoigzout jaxotm znk osvrksktzgzout vkxouj,386,1082200.0
CUST005320,Personal Loan,288000,2024-06-19,Yg ctg cyckvkpi aqwt eqphktocvkqp vjcv vjg uejgfwngf vkognkpg hqt vjg rtqlgev tgockpu wpejcpigf,329,346600.0
CUST052365,Education Loan,81000,2024-12-17,Zxcsan ati bt zcdl iwpi paa rdbeaxpcrt gtfjxgtbtcih wpkt qttc hjrrthhujaan bti,148,98200.0
CUST035539,Auto Loan,151000,2024-07-10,Nv jyflcu riirexv r dvvkzex kyrk kyv zemfztv uvkrzcj riv tfiivtkcp ivwcvtkvu ze pfli ivtfiuj,308,182200.0
CUST021278,Credit Card Loan,754000,2024-08-06,Dtz xmtzqi ijknsnyjqd otns bj htzqi gttp ynhpjyx ktw ymfy htshjwy mfuujsnsl sjcy rtsym,281,905800.0
CUST064709,Top-Up Loan,278000,2024-05-10,Iglbjw jcr kc ilmu rfyr rfcpc ypc lm nclbgle grckq zcdmpc rfc ajmqspc md rfgq nfyqc,369,402520.0
CUST064511,Auto Loan,342000,2025-02-18,Ymknq iq omz bxmz eayqftuzs iq oagxp efmdf iadwuzs az ftmf bdavqof upqm iq vawqp mnagf qmdxuqd,85,411400.0
CUST062767,Auto Loan,399000,2024-06-25,Omrhpc pix qi orsa xlex xli vizmwih gsrxvegx xivqw evi vizmiaih erh eggitxih,323,479800.0
CUST018254,Travel Loan,742000,2024-05-29,Njcyqc bm lmr fcqgryrc rm pcyaf msr rfyr wmsp tyjsyzjc dccbzyai gq qfypcb ugrf rfc zpmybcp kylyeckclr rcyk,350,891400.0
CUST079669,Education Loan,141000,2024-12-02,Awpldp pydfcp esle esle esp tygztnp opeltwd lcp nzccpnewj cpqwpnepo ty jzfc cpnzcod,163,170200.0
CUST044383,Medical Loan,223000,2024-06-21,Lbh fubhyq qrsvavgryl wbva jr pbhyq tb sbe n uvxr vs gur jrngure fgnlf tbbq,327,268600.0
CUST020666,Travel Loan,410000,2024-05-26,K hkpcnna iqv vkog vq yg eqwnf ejgem qwv vjcv pgy oqxkg aqw ogpvkqpgf ncuv oqpvj,353,493000.0
CUST013353,Business Loan,225000,2025-01-02,Gcvrjv vejliv kyrk kyrk kyv zemfztv uvkrzcj riv tfiivtkcp ivwcvtkvu ze pfli ivtfiuj,132,271000.0
CUST008492,Top-Up Loan,306000,2024-11-26,Olf P dhz aopurpun dl jvbsk ivvr apjrlaz mvy aoha jvujlya ohwwlupun ulea tvuao,169,368200.0
CUST082155,Personal Loan,348000,2025-01-04,K co ytkvkpi vq hqnnqy wr vjcv vjg kpxqkeg fgvcknu ctg eqttgevna tghngevgf kp aqwt tgeqtfu,130,418600.0
CUST031615,Home Loan,399000,2024-05-23,Pa dvbsk il nylhasf hwwyljphalk pm aoha fvby chsbhisl mllkihjr pz zohylk dpao aol iyvhkly thuhnltlua alht,356,479800.0
CUST075803,Education Loan,339000,2025-04-18,Xf bsf bxbjujoh zpvs dpogjsnbujpo uibu zpvs wbmvbcmf gffecbdl jt tibsfe xjui uif cspbefs nbobhfnfou ufbn,26,407800.0
CUST039208,Business Loan,828000,2024-09-30,Nlqgob ohw ph nqrz wkdw wkh uhylvhg frqwudfw whupv duh uhylhzhg dqg dffhswhg,226,994600.0
